"Name","SamAccountName","Enabled","DistinguishedName"
"RANDY_MADDOX","RANDY_MADDOX","True","CN=RANDY_MADDOX,OU=ServiceAccounts,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"BYRON_TERRELL","BYRON_TERRELL","True","CN=BYRON_TERRELL,OU=FSR,OU=Stage,DC=corp,DC=lab"
"7292760612SA","7292760612SA","True","CN=7292760612SA,OU=Devices,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"CYNTHIA_FORBES","CYNTHIA_FORBES","True","CN=CYNTHIA_FORBES,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"MARIANNE_FIELDS","MARIANNE_FIELDS","True","CN=MARIANNE_FIELDS,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"JOSH_VASQUEZ","JOSH_VASQUEZ","True","CN=JOSH_VASQUEZ,OU=ServiceAccounts,OU=OGC,OU=Stage,DC=corp,DC=lab"
"TERRIE_LUCAS","TERRIE_LUCAS","True","CN=TERRIE_LUCAS,OU=ITS,OU=Stage,DC=corp,DC=lab"
"BEAU_OLIVER","BEAU_OLIVER","True","CN=BEAU_OLIVER,OU=Devices,OU=HRE,OU=Stage,DC=corp,DC=lab"
"JOEL_WILKINSON","JOEL_WILKINSON","True","CN=JOEL_WILKINSON,OU=ServiceAccounts,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"RENE_HOPKINS","RENE_HOPKINS","True","CN=RENE_HOPKINS,OU=Groups,OU=AWS,OU=Stage,DC=corp,DC=lab"
"ALLISON_PETTY","ALLISON_PETTY","True","CN=ALLISON_PETTY,OU=Test,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"TANNER_GAINES","TANNER_GAINES","True","CN=TANNER_GAINES,OU=Test,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"MARIA_MUELLER","MARIA_MUELLER","True","CN=MARIA_MUELLER,OU=Devices,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"CHARMAINE_COX","CHARMAINE_COX","True","CN=CHARMAINE_COX,OU=Devices,OU=HRE,OU=Stage,DC=corp,DC=lab"
"HERMAN_WILKERSON","HERMAN_WILKERSON","True","CN=HERMAN_WILKERSON,OU=Test,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"NICKOLAS_HESTER","NICKOLAS_HESTER","True","CN=NICKOLAS_HESTER,OU=AWS,OU=People,DC=corp,DC=lab"
"KRIS_BOWEN","KRIS_BOWEN","True","CN=KRIS_BOWEN,OU=Devices,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"CHRISTOPHER_HULL","CHRISTOPHER_HULL","True","CN=CHRISTOPHER_HULL,OU=ITS,OU=Stage,DC=corp,DC=lab"
"LAKEISHA_JOYCE","LAKEISHA_JOYCE","True","CN=LAKEISHA_JOYCE,OU=Devices,OU=BDE,OU=Tier 1,DC=corp,DC=lab"
"JUDY_FISHER","JUDY_FISHER","True","CN=JUDY_FISHER,OU=Test,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"STERLING_LOWE","STERLING_LOWE","True","CN=STERLING_LOWE,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"EDDIE_GUTIERREZ","EDDIE_GUTIERREZ","True","CN=EDDIE_GUTIERREZ,OU=Groups,OU=OGC,OU=Stage,DC=corp,DC=lab"
"FLOSSIE_FRYE","FLOSSIE_FRYE","True","CN=FLOSSIE_FRYE,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"ANDREW_ACOSTA","ANDREW_ACOSTA","True","CN=ANDREW_ACOSTA,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"EDDIE_ODOM","EDDIE_ODOM","True","CN=EDDIE_ODOM,OU=T2-Permissions,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ANDREW_HARPER","ANDREW_HARPER","True","CN=ANDREW_HARPER,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"7228830287SA","7228830287SA","True","CN=7228830287SA,OU=HR,DC=corp,DC=lab"
"WILDA_MALDONADO","WILDA_MALDONADO","True","CN=WILDA_MALDONADO,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"WILFORD_MILLS","WILFORD_MILLS","True","CN=WILFORD_MILLS,OU=ServiceAccounts,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"AMELIA_PRINCE","AMELIA_PRINCE","True","CN=AMELIA_PRINCE,OU=SEC,OU=Stage,DC=corp,DC=lab"
"SARAH_ALVAREZ","SARAH_ALVAREZ","True","CN=SARAH_ALVAREZ,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"FREDDY_WHITNEY","FREDDY_WHITNEY","True","CN=FREDDY_WHITNEY,OU=Groups,OU=AWS,OU=Stage,DC=corp,DC=lab"
"CHRISTINA_JAMES","CHRISTINA_JAMES","True","CN=CHRISTINA_JAMES,OU=Test,OU=ESM,OU=Tier 1,DC=corp,DC=lab"
"JERMAINE_BURNS","JERMAINE_BURNS","True","CN=JERMAINE_BURNS,OU=IT,DC=corp,DC=lab"
"EVELYN_MILES","EVELYN_MILES","True","CN=EVELYN_MILES,OU=Groups,OU=ESM,OU=Stage,DC=corp,DC=lab"
"LATOYA_PADILLA","LATOYA_PADILLA","True","CN=LATOYA_PADILLA,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"FLORENCE_BEASLEY","FLORENCE_BEASLEY","True","CN=FLORENCE_BEASLEY,OU=Test,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"EDDIE_MALDONADO","EDDIE_MALDONADO","True","CN=EDDIE_MALDONADO,OU=Groups,OU=SEC,OU=Stage,DC=corp,DC=lab"
"MAURA_BRADY","MAURA_BRADY","True","CN=MAURA_BRADY,OU=Devices,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"GAVIN_RICH","GAVIN_RICH","True","CN=GAVIN_RICH,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"DAMIAN_VEGA","DAMIAN_VEGA","True","CN=DAMIAN_VEGA,OU=Devices,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"MARGIE_MAYNARD","MARGIE_MAYNARD","True","CN=MARGIE_MAYNARD,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"SIMONE_DECKER","SIMONE_DECKER","True","CN=SIMONE_DECKER,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"BRITNEY_WYNN","BRITNEY_WYNN","True","CN=BRITNEY_WYNN,OU=Test,OU=ESM,OU=Tier 2,DC=corp,DC=lab"
"WAYNE_BERRY","WAYNE_BERRY","True","CN=WAYNE_BERRY,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"FRANKLIN_CAIN","FRANKLIN_CAIN","True","CN=FRANKLIN_CAIN,OU=Devices,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"4538079447SA","4538079447SA","True","CN=4538079447SA,OU=Groups,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"HIRAM_HOGAN","HIRAM_HOGAN","True","CN=HIRAM_HOGAN,OU=ServiceAccounts,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"KRISTOPHER_CONTRERAS","KRISTOPHER_CONTRERAS","True","CN=KRISTOPHER_CONTRERAS,OU=ServiceAccounts,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"JEANINE_MARSH","JEANINE_MARSH","True","CN=JEANINE_MARSH,OU=ServiceAccounts,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"ANNABELLE_VAZQUEZ","ANNABELLE_VAZQUEZ","True","CN=ANNABELLE_VAZQUEZ,OU=Test,OU=AWS,OU=Stage,DC=corp,DC=lab"
"TAMMI_PATTON","TAMMI_PATTON","True","CN=TAMMI_PATTON,OU=HRE,OU=People,DC=corp,DC=lab"
"SANG_RIOS","SANG_RIOS","True","CN=SANG_RIOS,OU=Devices,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"PAULETTE_DILLARD","PAULETTE_DILLARD","True","CN=PAULETTE_DILLARD,OU=ServiceAccounts,OU=TST,OU=Stage,DC=corp,DC=lab"
"MONROE_MEYER","MONROE_MEYER","True","CN=MONROE_MEYER,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"QUENTIN_JAMES","QUENTIN_JAMES","True","CN=QUENTIN_JAMES,OU=Devices,OU=FIN,OU=Stage,DC=corp,DC=lab"
"LAVERNE_CONNER","LAVERNE_CONNER","True","CN=LAVERNE_CONNER,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"GORDON_KIRBY","GORDON_KIRBY","True","CN=GORDON_KIRBY,OU=Devices,OU=OGC,OU=Stage,DC=corp,DC=lab"
"NOLAN_MILLER","NOLAN_MILLER","True","CN=NOLAN_MILLER,OU=T0-Accounts,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"4613046376SA","4613046376SA","True","CN=4613046376SA,OU=Grouper-Groups,DC=corp,DC=lab"
"MARY_CURTIS","MARY_CURTIS","True","CN=MARY_CURTIS,OU=Devices,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"MYRNA_WEBER","MYRNA_WEBER","True","CN=MYRNA_WEBER,OU=ServiceAccounts,OU=FIN,OU=Stage,DC=corp,DC=lab"
"MARCELO_ORTEGA","MARCELO_ORTEGA","True","CN=MARCELO_ORTEGA,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"JERMAINE_MCINTOSH","JERMAINE_MCINTOSH","True","CN=JERMAINE_MCINTOSH,OU=HRE,OU=People,DC=corp,DC=lab"
"BEVERLEY_CASE","BEVERLEY_CASE","True","CN=BEVERLEY_CASE,OU=ServiceAccounts,OU=AWS,OU=Stage,DC=corp,DC=lab"
"APRIL_FISHER","APRIL_FISHER","True","CN=APRIL_FISHER,OU=Test,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"GUADALUPE_CLARK","GUADALUPE_CLARK","True","CN=GUADALUPE_CLARK,OU=Groups,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"AMPARO_HEAD","AMPARO_HEAD","True","CN=AMPARO_HEAD,OU=Groups,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"LESLIE_HURST","LESLIE_HURST","True","CN=LESLIE_HURST,OU=T1-Servers,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"FLOSSIE_REYNOLDS","FLOSSIE_REYNOLDS","True","CN=FLOSSIE_REYNOLDS,OU=Test,OU=SEC,OU=Stage,DC=corp,DC=lab"
"CAROLINE_BAIRD","CAROLINE_BAIRD","True","CN=CAROLINE_BAIRD,OU=ServiceAccounts,OU=OGC,OU=Stage,DC=corp,DC=lab"
"CHARLENE_BERG","CHARLENE_BERG","True","CN=CHARLENE_BERG,OU=Groups,OU=FSR,OU=Stage,DC=corp,DC=lab"
"WYATT_CROSBY","WYATT_CROSBY","True","CN=WYATT_CROSBY,OU=ServiceAccounts,OU=ITS,OU=Stage,DC=corp,DC=lab"
"HESTER_FOREMAN","HESTER_FOREMAN","True","CN=HESTER_FOREMAN,OU=Test,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"KARIN_NELSON","KARIN_NELSON","True","CN=KARIN_NELSON,OU=Domain Controllers,DC=corp,DC=lab"
"ROSANNA_VANCE","ROSANNA_VANCE","True","CN=ROSANNA_VANCE,OU=Test,OU=AZR,OU=Stage,DC=corp,DC=lab"
"MAYNARD_WHITFIELD","MAYNARD_WHITFIELD","True","CN=MAYNARD_WHITFIELD,OU=OGC,OU=Stage,DC=corp,DC=lab"
"ELI_HICKMAN","ELI_HICKMAN","True","CN=ELI_HICKMAN,OU=Test,OU=HRE,OU=Stage,DC=corp,DC=lab"
"GARY_SNYDER","GARY_SNYDER","True","CN=GARY_SNYDER,OU=ServiceAccounts,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"EMMA_HARRISON","EMMA_HARRISON","True","CN=EMMA_HARRISON,OU=FIN,OU=People,DC=corp,DC=lab"
"LEONEL_CASTRO","LEONEL_CASTRO","True","CN=LEONEL_CASTRO,OU=Devices,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"THAD_CROSBY","THAD_CROSBY","True","CN=THAD_CROSBY,OU=Test,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"ASHLEE_SWEET","ASHLEE_SWEET","True","CN=ASHLEE_SWEET,OU=Unassociated,OU=People,DC=corp,DC=lab"
"DEVIN_LEONARD","DEVIN_LEONARD","True","CN=DEVIN_LEONARD,OU=Testing,DC=corp,DC=lab"
"ELIJAH_DOWNS","ELIJAH_DOWNS","True","CN=ELIJAH_DOWNS,OU=GOO,OU=Stage,DC=corp,DC=lab"
"JOSEF_CARLSON","JOSEF_CARLSON","True","CN=JOSEF_CARLSON,OU=T0-Servers,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"MITZI_CHANEY","MITZI_CHANEY","True","CN=MITZI_CHANEY,OU=Groups,OU=FIN,OU=Tier 1,DC=corp,DC=lab"
"JACK_WALLACE","JACK_WALLACE","True","CN=JACK_WALLACE,OU=Groups,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"SYDNEY_RODRIGUEZ","SYDNEY_RODRIGUEZ","True","CN=SYDNEY_RODRIGUEZ,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"CAROL_VALENCIA","CAROL_VALENCIA","True","CN=CAROL_VALENCIA,OU=Groups,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"7472521534SA","7472521534SA","True","CN=7472521534SA,OU=Groups,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"BEULAH_FRANKLIN","BEULAH_FRANKLIN","True","CN=BEULAH_FRANKLIN,OU=Devices,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"GRACIE_HARMON","GRACIE_HARMON","True","CN=GRACIE_HARMON,OU=Devices,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"JASMINE_GRAHAM","JASMINE_GRAHAM","True","CN=JASMINE_GRAHAM,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"LESLEY_JOHNSTON","LESLEY_JOHNSTON","True","CN=LESLEY_JOHNSTON,OU=Test,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"MORGAN_GAY","MORGAN_GAY","True","CN=MORGAN_GAY,OU=ServiceAccounts,OU=ESM,OU=Stage,DC=corp,DC=lab"
"SHANNON_COLLIER","SHANNON_COLLIER","True","CN=SHANNON_COLLIER,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"ARLINE_CRAIG","ARLINE_CRAIG","True","CN=ARLINE_CRAIG,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"DORIS_ALFORD","DORIS_ALFORD","True","CN=DORIS_ALFORD,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"DEWEY_PATTON","DEWEY_PATTON","True","CN=DEWEY_PATTON,OU=ITS,OU=Stage,DC=corp,DC=lab"
"LETHA_GLASS","LETHA_GLASS","True","CN=LETHA_GLASS,OU=Staging,OU=Admin,DC=corp,DC=lab"
"RUSTY_SMALL","RUSTY_SMALL","True","CN=RUSTY_SMALL,OU=Test,OU=HRE,OU=Tier 2,DC=corp,DC=lab"
"PAULETTE_DAVIS","PAULETTE_DAVIS","True","CN=PAULETTE_DAVIS,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"GWEN_MCCRAY","GWEN_MCCRAY","True","CN=GWEN_MCCRAY,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"BEAU_CARVER","BEAU_CARVER","True","CN=BEAU_CARVER,OU=IT,DC=corp,DC=lab"
"OLIVE_MCFARLAND","OLIVE_MCFARLAND","True","CN=OLIVE_MCFARLAND,OU=Test,OU=HRE,OU=Stage,DC=corp,DC=lab"
"SAUL_ACOSTA","SAUL_ACOSTA","True","CN=SAUL_ACOSTA,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"AMALIA_REYNOLDS","AMALIA_REYNOLDS","True","CN=AMALIA_REYNOLDS,OU=Test,OU=GOO,OU=Stage,DC=corp,DC=lab"
"JASMINE_EATON","JASMINE_EATON","True","CN=JASMINE_EATON,OU=Devices,OU=TST,OU=Stage,DC=corp,DC=lab"
"ROBERT_GARRISON","ROBERT_GARRISON","True","CN=ROBERT_GARRISON,OU=ServiceAccounts,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"VINCE_GOOD","VINCE_GOOD","True","CN=VINCE_GOOD,OU=T2-Accounts,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"ALBERTO_FROST","ALBERTO_FROST","True","CN=ALBERTO_FROST,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"CASSANDRA_MCDONALD","CASSANDRA_MCDONALD","True","CN=CASSANDRA_MCDONALD,OU=AZR,OU=Stage,DC=corp,DC=lab"
"CASANDRA_SELLERS","CASANDRA_SELLERS","True","CN=CASANDRA_SELLERS,OU=Devices,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"RUTHIE_HURST","RUTHIE_HURST","True","CN=RUTHIE_HURST,OU=T0-Accounts,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"LOUIS_HENDERSON","LOUIS_HENDERSON","True","CN=LOUIS_HENDERSON,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"TASHA_FLOYD","TASHA_FLOYD","True","CN=TASHA_FLOYD,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"3858098184SA","3858098184SA","True","CN=3858098184SA,OU=FIN,OU=People,DC=corp,DC=lab"
"LEONARD_FITZGERALD","LEONARD_FITZGERALD","True","CN=LEONARD_FITZGERALD,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"AILEEN_MCCARTY","AILEEN_MCCARTY","True","CN=AILEEN_MCCARTY,OU=Groups,OU=AZR,OU=Stage,DC=corp,DC=lab"
"BLAIR_MCDONALD","BLAIR_MCDONALD","True","CN=BLAIR_MCDONALD,OU=AZR,OU=Stage,DC=corp,DC=lab"
"SHAWN_MULLINS","SHAWN_MULLINS","True","CN=SHAWN_MULLINS,OU=ServiceAccounts,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"AMPARO_BANKS","AMPARO_BANKS","True","CN=AMPARO_BANKS,OU=Finance,DC=corp,DC=lab"
"GARTH_KIDD","GARTH_KIDD","True","CN=GARTH_KIDD,OU=AWS,OU=Stage,DC=corp,DC=lab"
"JOSEFINA_COLEMAN","JOSEFINA_COLEMAN","True","CN=JOSEFINA_COLEMAN,OU=Groups,OU=AWS,OU=Tier 1,DC=corp,DC=lab"
"7050350218SA","7050350218SA","True","CN=7050350218SA,OU=T2-Devices,OU=Tier 2,OU=Admin,DC=corp,DC=lab"
"CLAY_ROMAN","CLAY_ROMAN","True","CN=CLAY_ROMAN,OU=Test,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"JACQUES_HUBER","JACQUES_HUBER","True","CN=JACQUES_HUBER,OU=ServiceAccounts,OU=AZR,OU=Tier 2,DC=corp,DC=lab"
"CARMINE_HUFFMAN","CARMINE_HUFFMAN","True","CN=CARMINE_HUFFMAN,OU=OGC,OU=Stage,DC=corp,DC=lab"
"TRICIA_INGRAM","TRICIA_INGRAM","True","CN=TRICIA_INGRAM,OU=Devices,OU=HRE,OU=Tier 1,DC=corp,DC=lab"
"REUBEN_FLETCHER","REUBEN_FLETCHER","True","CN=REUBEN_FLETCHER,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"ALEXANDRIA_HAYS","ALEXANDRIA_HAYS","True","CN=ALEXANDRIA_HAYS,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"WINNIE_DELACRUZ","WINNIE_DELACRUZ","True","CN=WINNIE_DELACRUZ,OU=Test,OU=SEC,OU=Tier 2,DC=corp,DC=lab"
"KATHRINE_MOSS","KATHRINE_MOSS","True","CN=KATHRINE_MOSS,OU=Groups,OU=FSR,OU=Tier 1,DC=corp,DC=lab"
"TAYLOR_VEGA","TAYLOR_VEGA","True","CN=TAYLOR_VEGA,OU=Devices,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"MONTY_STANTON","MONTY_STANTON","True","CN=MONTY_STANTON,OU=Devices,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"DOROTHEA_GALLOWAY","DOROTHEA_GALLOWAY","True","CN=DOROTHEA_GALLOWAY,OU=Devices,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"BRIDGETTE_KIDD","BRIDGETTE_KIDD","True","CN=BRIDGETTE_KIDD,OU=Test,OU=TST,OU=Stage,DC=corp,DC=lab"
"EMORY_ROMERO","EMORY_ROMERO","True","CN=EMORY_ROMERO,OU=Groups,OU=TST,OU=Stage,DC=corp,DC=lab"
"JEFFERY_FRY","JEFFERY_FRY","True","CN=JEFFERY_FRY,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=corp,DC=lab"
"LUTHER_MERCER","LUTHER_MERCER","True","CN=LUTHER_MERCER,OU=OGC,OU=People,DC=corp,DC=lab"
"BRYCE_LANCASTER","BRYCE_LANCASTER","True","CN=BRYCE_LANCASTER,OU=Quarantine,DC=corp,DC=lab"
"MARQUIS_ROWE","MARQUIS_ROWE","True","CN=MARQUIS_ROWE,OU=Groups,OU=ITS,OU=Tier 2,DC=corp,DC=lab"
"ELSIE_RUSSO","ELSIE_RUSSO","True","CN=ELSIE_RUSSO,OU=HR,DC=corp,DC=lab"
"BERNIE_BALL","BERNIE_BALL","True","CN=BERNIE_BALL,OU=T1-Permissions,OU=Tier 1,OU=Admin,DC=corp,DC=lab"
"ROCHELLE_YATES","ROCHELLE_YATES","True","CN=ROCHELLE_YATES,OU=Groups,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"WILLA_NORTON","WILLA_NORTON","True","CN=WILLA_NORTON,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"ANTHONY_PARKER","ANTHONY_PARKER","True","CN=ANTHONY_PARKER,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"KRYSTAL_JOSEPH","KRYSTAL_JOSEPH","True","CN=KRYSTAL_JOSEPH,OU=AZR,OU=Tier 1,DC=corp,DC=lab"
"INA_MARTIN","INA_MARTIN","True","CN=INA_MARTIN,OU=Groups,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"CALVIN_CALHOUN","CALVIN_CALHOUN","True","CN=CALVIN_CALHOUN,OU=Groups,OU=ITS,OU=Stage,DC=corp,DC=lab"
"GARRETT_DURHAM","GARRETT_DURHAM","True","CN=GARRETT_DURHAM,OU=ServiceAccounts,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"SHERYL_EMERSON","SHERYL_EMERSON","True","CN=SHERYL_EMERSON,OU=ESM,OU=Stage,DC=corp,DC=lab"
"MIRANDA_DILLARD","MIRANDA_DILLARD","True","CN=MIRANDA_DILLARD,OU=Test,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"JACKIE_PRINCE","JACKIE_PRINCE","True","CN=JACKIE_PRINCE,OU=Groups,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"KIP_HOLCOMB","KIP_HOLCOMB","True","CN=KIP_HOLCOMB,OU=ServiceAccounts,OU=SEC,OU=Stage,DC=corp,DC=lab"
"TRENT_CALHOUN","TRENT_CALHOUN","True","CN=TRENT_CALHOUN,OU=ServiceAccounts,OU=BDE,OU=Stage,DC=corp,DC=lab"
"NATALIE_GALLAGHER","NATALIE_GALLAGHER","True","CN=NATALIE_GALLAGHER,OU=OGC,OU=People,DC=corp,DC=lab"
"MORGAN_CROSS","MORGAN_CROSS","True","CN=MORGAN_CROSS,OU=Devices,OU=SEC,OU=Stage,DC=corp,DC=lab"
"LIZ_FRY","LIZ_FRY","True","CN=LIZ_FRY,OU=T0-Devices,OU=Tier 0,OU=Admin,DC=corp,DC=lab"
"DELLA_RODRIGUEZ","DELLA_RODRIGUEZ","True","CN=DELLA_RODRIGUEZ,OU=OGC,OU=Tier 1,DC=corp,DC=lab"
"LORETTA_BOONE","LORETTA_BOONE","True","CN=LORETTA_BOONE,OU=HRE,OU=People,DC=corp,DC=lab"
"VICKY_LAMB","VICKY_LAMB","True","CN=VICKY_LAMB,OU=AZR,OU=People,DC=corp,DC=lab"
"WILBURN_ROMERO","WILBURN_ROMERO","True","CN=WILBURN_ROMERO,OU=Devices,OU=FSR,OU=Tier 2,DC=corp,DC=lab"
"ORVAL_GONZALEZ","ORVAL_GONZALEZ","True","CN=ORVAL_GONZALEZ,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"JANET_POWELL","JANET_POWELL","True","CN=JANET_POWELL,OU=Groups,OU=AWS,OU=Tier 2,DC=corp,DC=lab"
"EDWARDO_SNOW","EDWARDO_SNOW","True","CN=EDWARDO_SNOW,OU=Devices,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"BILLIE_DILLARD","BILLIE_DILLARD","True","CN=BILLIE_DILLARD,OU=FIN,OU=People,DC=corp,DC=lab"
"MITZI_STEVENSON","MITZI_STEVENSON","True","CN=MITZI_STEVENSON,OU=BDE,OU=Tier 2,DC=corp,DC=lab"
"ELISE_FRANKS","ELISE_FRANKS","True","CN=ELISE_FRANKS,OU=ServiceAccounts,OU=ITS,OU=Tier 1,DC=corp,DC=lab"
"ORA_WALLS","ORA_WALLS","True","CN=ORA_WALLS,OU=ServiceAccounts,OU=TST,OU=Tier 1,DC=corp,DC=lab"
"LYNNETTE_BREWER","LYNNETTE_BREWER","True","CN=LYNNETTE_BREWER,OU=Test,OU=ITS,OU=Stage,DC=corp,DC=lab"
"KENNITH_RUIZ","KENNITH_RUIZ","True","CN=KENNITH_RUIZ,OU=Test,OU=FIN,OU=Stage,DC=corp,DC=lab"
"KATRINA_MCKENZIE","KATRINA_MCKENZIE","True","CN=KATRINA_MCKENZIE,OU=FIN,OU=People,DC=corp,DC=lab"
"FERNANDO_CHEN","FERNANDO_CHEN","True","CN=FERNANDO_CHEN,OU=Grouper-Groups,DC=corp,DC=lab"
"LUCIEN_CONNER","LUCIEN_CONNER","True","CN=LUCIEN_CONNER,OU=FSR,OU=People,DC=corp,DC=lab"
"AL_DOMINGUEZ","AL_DOMINGUEZ","True","CN=AL_DOMINGUEZ,OU=Test,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"GRACIELA_MCCORMICK","GRACIELA_MCCORMICK","True","CN=GRACIELA_MCCORMICK,OU=ServiceAccounts,OU=GOO,OU=Tier 2,DC=corp,DC=lab"
"HARLAN_BUSH","HARLAN_BUSH","True","CN=HARLAN_BUSH,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
"CHANDRA_SOLIS","CHANDRA_SOLIS","True","CN=CHANDRA_SOLIS,OU=Test,OU=FIN,OU=Tier 2,DC=corp,DC=lab"
"IMELDA_SAMPSON","IMELDA_SAMPSON","True","CN=IMELDA_SAMPSON,OU=ServiceAccounts,OU=TST,OU=Tier 2,DC=corp,DC=lab"
"JEFFERSON_HAMMOND","JEFFERSON_HAMMOND","True","CN=JEFFERSON_HAMMOND,OU=Groups,OU=GOO,OU=Tier 1,DC=corp,DC=lab"
"ANGELIQUE_SCOTT","ANGELIQUE_SCOTT","True","CN=ANGELIQUE_SCOTT,OU=FSR,OU=People,DC=corp,DC=lab"
"WALDO_SHERMAN","WALDO_SHERMAN","True","CN=WALDO_SHERMAN,OU=Test,OU=SEC,OU=Tier 1,DC=corp,DC=lab"
"JEAN_CHERRY","JEAN_CHERRY","True","CN=JEAN_CHERRY,OU=Devices,OU=AZR,OU=Stage,DC=corp,DC=lab"
"ESTELA_CHARLES","ESTELA_CHARLES","True","CN=ESTELA_CHARLES,OU=Groups,OU=OGC,OU=Tier 2,DC=corp,DC=lab"
